SPI1,SPI3,SPI6,SPI12
1.343456986,1.357498836,2.026427184,0.91387821
1.133762363,1.431983832,2.011628721,1.361287972
0.692783102,1.504589446,1.962983545,1.859768547
0.560662209,1.221896368,1.70967992,2.389601749
-0.491185431,0.411432211,1.451731235,2.047689378
-0.479410722,-0.100753258,1.302066393,2.046635388
1.282817335,-0.487613582,0.878782013,2.045551938
0.02484159,-0.041021781,0.341316994,2.043916449
2.572284359,2.425336372,1.133454403,2.16099198
-0.797703404,1.00873806,0.501807443,1.53521824
-1.34955308,-0.055268359,-0.110104041,1.122064237
2.067536232,0.576303343,1.415784373,1.740764381
1.237225698,1.369243226,1.617408055,1.723641116
1.59270109,2.194912446,1.886011936,1.744948066
0.928959348,1.7904256,1.715276641,1.984098953
-0.216973548,1.397280809,1.828820519,2.008481661
-0.255973514,0.275296278,2.123357183,1.889846832
0.256574283,-0.371887305,1.485908536,1.939511175
0.745329254,-0.126978333,1.141537094,1.902312762
1.211753811,0.866283724,0.42752423,1.962438412
-0.447562149,0.214203189,-0.301080448,1.410989167
1.548482015,1.235097538,0.879520565,1.759019496
1.227809152,1.492619954,1.632399855,2.390806035
0.378499127,1.615262061,1.559585016,1.961519845
-0.244853216,0.599152525,1.039178932,1.470587014
0.712748266,0.303813452,0.977023095,0.993405753
0.091137989,0.182496192,1.063618041,0.820651721
0.813694307,0.743361445,0.853230723,1.184133786
1.665067933,1.136769162,0.88040491,1.554673799
1.121396785,1.709125681,1.006758208,1.645353478
-0.150529166,1.820683024,1.323196074,1.603372691
0.282428924,0.887358742,1.211029014,1.531647398
-1.42422073,-1.069239732,1.230257461,1.407192833
0.998686488,0.276103946,1.353921707,1.155127081
1.20709423,0.989449304,1.148000977,1.178157849
-1.160557695,0.573449339,0.210986079,0.861003592
-0.707170994,-0.316508904,-0.223281592,0.737814288
0.478967765,-0.661859327,-0.032786918,0.596275536
-0.59028835,-0.454241056,-0.057956235,0.467585971
1.323435313,0.56350245,0.094434836,0.68695552
-1.815081481,-0.180011461,-0.739568493,-0.0750304
-1.227413822,-0.008014229,-0.476244119,-0.307557738
-0.622989218,-2.338649849,-0.157023821,-0.320224089
0.092817488,-1.160285452,-0.42814031,-0.330411921
0.676270593,0.402535389,0.105505051,-0.048964733
1.183229727,1.137634242,-0.074711571,0.021107079
1.128570427,1.493953056,1.2295361,-0.000864317
-1.542184046,0.475198299,0.529425635,-0.088252605
0.53671576,0.181353332,0.633145179,0.319204891
0.515554552,-0.12589259,0.659075767,0.315550286
1.175401337,0.956903532,0.956414889,0.873724466
-0.051288624,0.839727877,0.621613043,0.528372234
0.078588633,0.643243195,0.218324375,0.766282282
-1.476615529,-0.415226777,0.640427111,0.753428256
0.329329236,-0.453321448,0.541688058,0.776338335
1.432339652,0.00807721,0.567195183,0.867682121
0.818790864,1.135501459,0.141395178,0.868553016
-1.160759769,-0.026075851,-0.373962912,0.350305367
0.658251302,0.187245816,0.138850522,0.195351007
-0.430418219,-0.413624863,0.003693937,0.459232776
0.655760458,0.372090033,0.259911786,0.501374447
-0.338322717,-0.100417703,-0.06965679,0.200836049
0.567997166,0.34176893,-0.042965132,-0.02253632
-1.406568135,-0.56392456,-0.11136448,-0.345563359
-1.027273979,-0.724072479,-0.571384956,-0.507095386
0.636938849,-1.383974903,-0.339796856,-0.328378223
-1.044250954,-0.775124171,-0.809392784,-0.368867785
-1.051445337,-0.277614161,-0.752692086,-0.536869295
-0.414277683,-0.967963364,-1.744263089,-0.724131229
-0.753665645,-1.071945295,-1.407527132,-0.584731126
1.196865097,0.383134922,0.262927154,-0.369558514
0.943604921,1.009553633,0.668497556,0.09284362
0.804817845,1.413771448,0.900199082,0.141961635
1.052409664,1.205029532,1.146615581,0.614399881
0.293937321,0.997577465,1.293382607,0.577332949
-1.554629757,0.229414149,1.163004549,0.605300976
-0.07772057,-0.622009929,0.728901685,0.72141389
-0.101560436,-1.172337501,0.40028144,0.643410009
1.056143673,-0.062027996,0.128880421,0.708073815
